Date,Open,High,Low,Close,Adj Close,Volume
2012/9/25,147.75,148.656006,147.343994,148.375,148.375,318361
2012/9/26,148.593994,150.031006,148.468994,149.875,149.875,339736
2012/9/27,149.938004,149.968994,149.125,149.5,149.5,337664
2012/9/28,149.311996,150.281006,149.156006,149.375,149.375,404371
2012/10/1,149.343994,149.968994,149.093994,149.656006,149.656006,368209
2012/10/2,149.718994,150,149.25,149.906006,149.906006,247544
2012/10/3,149.781006,150.188004,149.311996,149.688004,149.688004,301757
2012/10/4,149.781006,149.875,148.625,148.811996,148.811996,326521
2012/10/5,148.718994,149,147.343994,147.5,147.5,373059
2012/10/8,147.343994,148.343994,147.311996,148.25,148.25,51279
2012/10/9,148.25,148.438004,147.656006,147.968994,147.968994,272777
2012/10/10,148.125,149,147.468994,148.718994,148.718994,316345
2012/10/11,148.938004,149.406006,147.968994,149.25,149.25,424829
2012/10/12,149.281006,150.218994,148.811996,149.561996,149.561996,340754
2012/10/15,149.625,149.811996,149,149.438004,149.438004,220089
2012/10/16,149.406006,149.468994,148.031006,148.188004,148.188004,306049
2012/10/17,148.093994,148.188004,146.343994,146.656006,146.656006,412962
2012/10/18,146.375,147.218994,146.156006,146.375,146.375,397831
2012/10/19,146.311996,147.656006,146.188004,147.561996,147.561996,310017
2012/10/22,147.531006,147.718994,146.688004,147.125,147.125,280496
2012/10/23,146.718994,148.125,146.688004,147.75,147.75,305809
2012/10/24,147.811996,147.906006,147.093994,147.468994,147.468994,325152
2012/10/25,147.25,147.281006,146.061996,146.718994,146.718994,413574
2012/10/26,146.781006,148.188004,146.593994,148,148,355821
2012/10/31,148.468994,149.343994,148,149.311996,149.311996,344296
2012/11/1,149.188004,149.188004,148.25,148.593994,148.593994,288612
2012/11/2,148.468994,148.75,147.561996,148.406006,148.406006,349986
2012/11/5,148.625,149.468994,148.438004,149.25,149.25,245166
2012/11/6,149.156006,149.25,148.093994,148.281006,148.281006,282892
2012/11/7,148.188004,150.593994,148.156006,150.311996,150.311996,585323
2012/11/8,150.061996,151.531006,149.75,151.188004,151.188004,501356
2012/11/9,151.5,152.25,151.031006,151.625,151.625,410203
2012/11/12,151.75,151.938004,151.406006,151.656006,151.656006,51428
2012/11/13,151.811996,152.468994,151.593994,152.093994,152.093994,298294
2012/11/14,151.968994,152.375,151.311996,152.031006,152.031006,358405
2012/11/15,152.031006,152.468994,151.531006,152.061996,152.061996,340663
2012/11/16,152,152.656006,151.781006,152.218994,152.218994,338759
2012/11/19,151.938004,151.968994,151.125,151.438004,151.438004,216019
2012/11/20,151.718994,151.718994,150.281006,150.531006,150.531006,310756
2012/11/21,150.406006,150.781006,149.906006,150.093994,150.093994,230315
2012/11/26,150.031006,151.156006,149.938004,150.593994,150.593994,404915
2012/11/27,150.561996,151.061996,150.311996,150.875,150.875,489987
2012/11/28,150.968994,151.781006,150.906006,151.375,151.375,591609
2012/11/29,151.031006,151.438004,150.75,151.218994,151.218994,427385
2012/11/30,151.25,151.75,151.031006,151.406006,151.406006,104930
2012/12/3,151.125,151.343994,150.375,151.061996,151.061996,47750
2012/12/4,151.156006,151.625,150.781006,151.468994,151.468994,23628
2012/12/5,151.438004,152,151.188004,151.593994,151.593994,29326
2012/12/6,151.5,152.188004,151.438004,151.843994,151.843994,11319
2012/12/7,151.718994,152.531006,150.688004,150.875,150.875,23549
2012/12/10,150.938004,151.406006,150.811996,151.061996,151.061996,7151
2012/12/11,151.061996,151.156006,150.25,150.375,150.375,7243
2012/12/12,150.375,150.625,149.281006,149.438004,149.438004,7451
2012/12/13,149.531006,149.656006,148.688004,149.188004,149.188004,4113
2012/12/14,149.188004,149.906006,148.906006,149.718994,149.718994,5945
2012/12/17,149.438004,149.688004,148.375,148.656006,148.656006,3076
2012/12/18,148.468994,148.593994,147,147.311996,147.311996,1696
2012/12/19,147.531006,148.25,147.343994,148.031006,148.031006,382075
2012/12/20,146.531006,147.125,146.281006,146.5,146.5,377672
2012/12/21,146.531006,147.718994,146.375,147.531006,147.531006,269345
2012/12/26,147.061996,147.688004,147.031006,147.468994,147.468994,40543
2012/12/27,147.625,148.561996,146.938004,148.343994,148.343994,200385
2012/12/28,147.843994,148.781006,147.718994,148.375,148.375,142897
2012/12/31,148.406006,148.718994,146.718994,147.5,147.5,133044
2013/1/2,146.188004,146.311996,145.406006,145.718994,145.718994,281519
2013/1/3,145.688004,146.061996,144.406006,144.718994,144.718994,427517
2013/1/4,144.438004,144.843994,143.531006,144.5,144.5,512172
2013/1/7,144.656006,145.125,144.375,144.688004,144.688004,253435
2013/1/8,144.718994,145.406006,144.531006,145.188004,145.188004,298215
2013/1/9,145.156006,145.625,144.781006,145.5,145.5,315470
2013/1/10,145.375,145.375,144.531006,144.843994,144.843994,432152
2013/1/11,144.781006,145.593994,144.343994,145.281006,145.281006,350009
2013/1/14,145.311996,146.061996,145.156006,145.468994,145.468994,268671
2013/1/15,145.625,146.438004,145.531006,145.968994,145.968994,341680
2013/1/16,145.811996,146.531006,145.781006,146.093994,146.093994,289380
2013/1/17,146.156006,146.468994,144.875,145.188004,145.188004,387498
2013/1/18,145.125,145.968994,144.906006,145.843994,145.843994,293973
2013/1/22,145.781006,146.156006,145.25,146.031006,146.031006,311042
2013/1/23,145.906006,146.375,145.811996,145.968994,145.968994,253838
2013/1/24,146.156006,146.468994,145.281006,145.843994,145.843994,437841
2013/1/25,145.75,145.781006,143.938004,144.061996,144.061996,503810
2013/1/28,144,144.343994,143.093994,143.656006,143.656006,460701
2013/1/29,143.781006,144.093994,143.156006,143.438004,143.438004,382403
2013/1/30,143.156006,143.688004,142.593994,143.061996,143.061996,630899
2013/1/31,143.218994,143.75,143,143.468994,143.468994,454876
2013/2/1,143.375,144.406006,142.438004,142.843994,142.843994,721177
2013/2/4,142.75,143.875,142.156006,143.468994,143.468994,468052
2013/2/5,143.718994,143.843994,142.656006,142.75,142.75,363714
2013/2/6,142.938004,143.718994,142.656006,143.531006,143.531006,472588
2013/2/7,143.593994,144.188004,143.061996,143.781006,143.781006,506530
2013/2/8,143.625,144.093994,143.031006,143.688004,143.688004,378373
2013/2/11,143.656006,143.938004,143.25,143.875,143.875,247489
2013/2/12,143.561996,143.811996,143.188004,143.25,143.25,291778
2013/2/13,143.311996,143.438004,142.281006,142.625,142.625,440598
2013/2/14,142.468994,143.656006,142.281006,143.468994,143.468994,530270
2013/2/15,143.468994,143.938004,142.906006,143.468994,143.468994,341036
2013/2/19,143.406006,143.811996,142.938004,143.061996,143.061996,289634
2013/2/20,143,143.406006,142.531006,143.093994,143.093994,494801
2013/2/21,143.281006,144.218994,143.093994,143.843994,143.843994,488730
2013/2/22,143.811996,144.188004,143.5,144,144,408622
2013/2/25,144,145.906006,143.281006,145.25,145.25,827189
2013/2/26,145.718994,146.311996,145.343994,145.625,145.625,982819
2013/2/27,145.531006,146.343994,145,145.156006,145.156006,583636
2013/2/28,145.188004,145.75,145,145.281006,145.281006,158032
2013/3/1,145.438004,146.188004,145.438004,145.843994,145.843994,58417
2013/3/4,146.093994,146.406006,145.438004,145.438004,145.438004,55462
2013/3/5,145.468994,145.561996,144.875,145.156006,145.156006,26305
2013/3/6,145.093994,145.125,144.25,144.343994,144.343994,13331
2013/3/7,144.343994,144.656006,143.375,143.468994,143.468994,11576
2013/3/8,143.375,143.5,142,142.5,142.5,7535
2013/3/11,142.656006,142.811996,142.188004,142.438004,142.438004,6550
2013/3/12,142.281006,143.25,142.125,143.061996,143.061996,2555
2013/3/13,143.093994,143.438004,142.561996,143.061996,143.061996,6043
2013/3/14,142.968994,143.156006,142.25,142.811996,142.811996,2233
2013/3/15,143.031006,143.5,142.718994,143.375,143.375,1166
2013/3/18,143.718994,145.031006,143.718994,144.218994,144.218994,3335
2013/3/19,144.188004,145.218994,144.156006,145.218994,145.218994,478661
2013/3/20,143.688004,143.938004,142.625,143.125,143.125,406992
2013/3/21,142.718994,143.718994,142.561996,143.311996,143.311996,354010
2013/3/22,143.625,143.968994,143.125,143.625,143.625,351060
2013/3/25,143.375,143.906006,142.625,143.5,143.5,421320
2013/3/26,143.343994,143.75,142.968994,143.688004,143.688004,332196
2013/3/27,143.531006,144.906006,143.406006,144.561996,144.561996,416604
2013/3/28,144.593994,144.968994,144.218994,144.468994,144.468994,343818
2013/4/1,144.281006,145.031006,144,144.875,144.875,146535
2013/4/2,144.906006,145.125,144.311996,144.438004,144.438004,294985
2013/4/3,144.468994,145.625,144.188004,145.281006,145.281006,391355
2013/4/4,145.375,146.406006,145.125,146.343994,146.343994,531255
2013/4/5,146.311996,148.281006,146.031006,148,148,579632
2013/4/8,147.811996,148,147.061996,147.311996,147.311996,338111
2013/4/9,147.093994,147.5,146.718994,147,147,341805
2013/4/10,146.938004,147.061996,145.811996,145.938004,145.938004,422885
2013/4/11,145.938004,146.406006,145.811996,146.218994,146.218994,380429
2013/4/12,146.188004,147.593994,146.156006,147.531006,147.531006,407035
2013/4/15,147.468994,148.438004,147.156006,147.938004,147.938004,411323
2013/4/16,148.281006,148.438004,147.343994,147.625,147.625,352697
2013/4/17,147.531006,148.625,147.406006,147.968994,147.968994,438429
2013/4/18,148.093994,148.5,147.593994,148.438004,148.438004,416050
2013/4/19,148.406006,148.438004,147.875,148.125,148.125,329640
2013/4/22,148.031006,148.593994,147.468994,148.156006,148.156006,336635
2013/4/23,148.156006,149.188004,147.843994,148.093994,148.093994,523046
2013/4/24,147.906006,148.281006,147.561996,148.188004,148.188004,334310
2013/4/25,148.031006,148.188004,147.625,147.938004,147.938004,292224
2013/4/26,147.938004,148.906006,147.843994,148.875,148.875,333114
2013/4/29,148.718994,149.156006,148.375,148.593994,148.593994,263418
2013/4/30,148.5,149.156006,148.281006,148.375,148.375,398213
2013/5/1,148.438004,149.656006,148.281006,149.125,149.125,327586
2013/5/2,149.218994,149.375,148.561996,149.188004,149.188004,390266
2013/5/3,149.311996,149.406006,146.843994,147.061996,147.061996,601607
2013/5/6,147.156006,147.25,146.406006,146.5,146.5,274823
2013/5/7,146.656006,146.968994,146.188004,146.25,146.25,306152
2013/5/8,146.343994,146.938004,146,146.718994,146.718994,369198
2013/5/9,146.561996,147.375,146.375,146.5,146.5,482430
2013/5/10,146.531006,146.688004,144.531006,145,145,613267
2013/5/13,144.75,145.125,144.188004,144.625,144.625,422384
2013/5/14,144.688004,145.125,143.5,144.061996,144.061996,433912
2013/5/15,143.656006,144.593994,143.5,144.188004,144.188004,487989
2013/5/16,144.25,145.561996,143.906006,145.438004,145.438004,503698
2013/5/17,145.156006,145.531006,143.843994,143.968994,143.968994,441742
2013/5/20,144.031006,144.531006,143.561996,143.75,143.75,388285
2013/5/21,143.718994,144.468994,143.25,144.093994,144.093994,546738
2013/5/22,144.375,145.093994,142.593994,142.843994,142.843994,851725
2013/5/23,142.688004,144.093994,142.281006,143,143,740252
2013/5/24,143.031006,143.843994,142.718994,143.375,143.375,448334
2013/5/28,143.281006,143.406006,140.5,141.25,141.25,886490
2013/5/29,140.781006,141.811996,139.906006,141.625,141.625,951552
2013/5/30,141.718994,142.031006,141.093994,141.5,141.5,592627
2013/5/31,141.656006,142.406006,140.125,141.061996,141.061996,166898
2013/6/3,141.218994,142.406006,140.438004,141.311996,141.311996,69155
2013/6/4,141.593994,141.593994,140.781006,141.093994,141.093994,26725
2013/6/5,140.781006,142.25,140.781006,141.625,141.625,31237
2013/6/6,141.811996,143.281006,141.25,142.125,142.125,14561
2013/6/7,142,142.593994,140.311996,140.781006,140.781006,15105
2013/6/10,140.531006,140.811996,139.75,139.938004,139.938004,6742
2013/6/11,140,140.688004,138.875,140.343994,140.343994,5540
2013/6/12,140.593994,140.843994,139.718994,139.781006,139.781006,2622
2013/6/13,139.938004,141.031006,139.938004,140.718994,140.718994,2238
2013/6/14,141.061996,141.843994,141.061996,141.311996,141.311996,2150
2013/6/17,141.061996,141.593994,140.375,140.531006,140.531006,2502
2013/6/18,140.5,140.781006,140.093994,140.561996,140.561996,3032
2013/6/19,140.406006,140.811996,139.906006,139.906006,139.906006,453678
2013/6/20,137.561996,137.718994,135.625,136.125,136.125,692572
2013/6/21,136.188004,136.718994,134.438004,135.031006,135.031006,517509
2013/6/24,134.811996,135.156006,133.125,134.811996,134.811996,533168
2013/6/25,135,135.688004,133.781006,134.156006,134.156006,410209
2013/6/26,134.031006,135.311996,133.625,134.968994,134.968994,358763
2013/6/27,135.061996,136,134.656006,135.593994,135.593994,324068
2013/6/28,135.875,136.125,134.625,135.843994,135.843994,388557
2013/7/1,135.656006,136.031006,134.875,135.75,135.75,256523
2013/7/2,135.938004,136.343994,135.625,135.968994,135.968994,247106
2013/7/5,135.468994,136,132.125,132.656006,132.656006,427393
2013/7/8,132.438004,133.656006,132.061996,133.5,133.5,266866
2013/7/9,133.656006,133.781006,133.25,133.468994,133.468994,206219
2013/7/10,133.5,133.811996,132.656006,132.875,132.875,273100
2013/7/11,133.625,134.811996,133.625,134.218994,134.218994,351564
2013/7/12,134.125,135.031006,133.875,133.938004,133.938004,263951
2013/7/15,134.218994,134.875,133.406006,134.593994,134.593994,206687
2013/7/16,134.811996,135.25,134.531006,134.968994,134.968994,242040
2013/7/17,134.968994,135.875,134.531006,135.343994,135.343994,336830
2013/7/18,135.25,135.688004,134.438004,134.656006,134.656006,290258
2013/7/19,134.688004,135.75,134.531006,135.5,135.5,195444
2013/7/22,135.593994,136,135.438004,135.5,135.5,186091
2013/7/23,135.625,135.688004,134.75,135.061996,135.061996,209976
2013/7/24,135.25,135.25,133.5,134.093994,134.093994,293024
2013/7/25,134.218994,134.406006,133.561996,134,134,287856
2013/7/26,134.281006,134.968994,134.188004,134.718994,134.718994,193977
2013/7/29,134.688004,134.968994,133.811996,134.156006,134.156006,201650
2013/7/30,133.938004,134.438004,133.688004,133.906006,133.906006,182083
2013/7/31,133.75,134.406006,132.406006,134.061996,134.061996,443945
2013/8/1,134.188004,134.218994,132,132.031006,132.031006,355297
2013/8/2,132.343994,133.811996,131.781006,133.718994,133.718994,381765
2013/8/5,133.75,133.875,132.811996,133.188004,133.188004,199623
2013/8/6,133.25,133.406006,132.781006,133.156006,133.156006,172549
2013/8/7,133.218994,134.125,133.188004,133.906006,133.906006,251577
2013/8/8,133.875,134.625,133.75,134.281006,134.281006,284428
2013/8/9,134.25,134.561996,133.938004,134.438004,134.438004,179034
2013/8/12,134.438004,135.061996,133.781006,134.125,134.125,242707
2013/8/13,133.843994,133.906006,132.375,132.625,132.625,352535
2013/8/14,132.561996,132.938004,132.438004,132.625,132.625,214131
2013/8/15,132.688004,132.875,131.031006,132.061996,132.061996,405467
2013/8/16,131.811996,131.938004,130.531006,131.031006,131.031006,342207
2013/8/19,131.093994,131.093994,130.156006,130.375,130.375,266045
2013/8/20,130.438004,131.406006,130.406006,131.343994,131.343994,275997
2013/8/21,131.281006,131.406006,130.218994,130.811996,130.811996,385768
2013/8/22,130.311996,130.811996,129.875,130.593994,130.593994,398405
2013/8/23,130.811996,132.061996,130.406006,131.811996,131.811996,418450
2013/8/26,131.906006,132.281006,131.656006,131.968994,131.968994,359331
2013/8/27,132.125,133.468994,131.811996,133.188004,133.188004,506779
2013/8/28,133.281006,133.5,132.25,132.468994,132.468994,624938
2013/8/29,132.718994,133.25,131.843994,133.125,133.125,465734
2013/8/30,132.938004,133.375,132.561996,133.343994,133.343994,125371
2013/9/3,132.781006,132.781006,130.781006,131.718994,131.718994,89612
2013/9/4,131.531006,131.811996,131.156006,131.311996,131.311996,36141
2013/9/5,131.343994,131.5,129.968994,130.125,130.125,9750
2013/9/6,130.031006,131.468994,129.781006,130.468994,130.468994,6898
2013/9/9,130.468994,131.343994,130.311996,131.031006,131.031006,4598
2013/9/10,130.781006,130.843994,130.093994,130.281006,130.281006,8600
2013/9/11,130.093994,131,130.093994,130.875,130.875,2866
2013/9/12,131.061996,131.811996,131.031006,131.156006,131.156006,5282
2013/9/13,130.906006,131.656006,130.688004,131.311996,131.311996,2100
2013/9/16,132.281006,132.875,131.343994,131.343994,131.343994,3053
2013/9/17,131.561996,131.938004,131.438004,131.843994,131.843994,1704
2013/9/18,132.061996,133.968994,131.156006,133.468994,133.468994,4519
2013/9/19,133.375,133.438004,132.938004,132.938004,132.938004,467847
2013/9/20,131.218994,131.906006,130.968994,131.688004,131.688004,283233
2013/9/23,131.593994,132.188004,131.406006,131.906006,131.906006,205690
2013/9/24,132.061996,133.156006,132.031006,132.968994,132.968994,285477
2013/9/25,132.968994,133.718994,132.875,133.593994,133.593994,312721
2013/9/26,133.25,133.468994,132.875,133.125,133.125,288557
2013/9/27,133,133.718994,132.688004,133.438004,133.438004,270148
2013/9/30,133.438004,133.781006,132.968994,133.375,133.375,383360
2013/10/1,133.406006,133.438004,132.688004,133,133,328926
2013/10/2,132.938004,133.906006,132.781006,133.281006,133.281006,334740
2013/10/3,133.375,133.906006,132.843994,133.438004,133.438004,337125
2013/10/4,133.438004,133.468994,132.811996,132.968994,132.968994,230562
2013/10/7,133.218994,133.718994,133.156006,133.343994,133.343994,158062
2013/10/8,133.438004,133.688004,132.875,133.406006,133.406006,268859
2013/10/9,133.468994,133.781006,132.781006,133.125,133.125,326241
2013/10/10,132.906006,132.938004,132,132.656006,132.656006,354021
2013/10/11,132.656006,133.468994,132.625,132.811996,132.811996,285624
2013/10/14,133.093994,133.156006,131.875,132.218994,132.218994,56318
2013/10/15,131.968994,132.561996,131.843994,132.156006,132.156006,251898
2013/10/16,131.938004,133.125,131.625,132.968994,132.968994,312315
2013/10/17,133.061996,134.281006,132.968994,134.156006,134.156006,293925
2013/10/18,134.093994,134.811996,133.875,134.093994,134.093994,257623
2013/10/21,134.188004,134.25,133.561996,133.718994,133.718994,197917
2013/10/22,133.781006,135.125,133.718994,135,135,342107
2013/10/23,135,135.718994,134.968994,135.468994,135.468994,280163
2013/10/24,135.25,135.75,135,135.061996,135.061996,284132
2013/10/25,135.061996,135.468994,134.968994,135.343994,135.343994,172034
2013/10/28,135.218994,135.406006,134.938004,135.218994,135.218994,128103
2013/10/29,135.031006,135.406006,134.781006,135.25,135.25,244375
2013/10/30,135.311996,135.718994,134.593994,134.968994,134.968994,340028
2013/10/31,134.875,135.311996,134.343994,134.811996,134.811996,401709
2013/11/1,134.625,134.718994,133.625,133.75,133.75,288048
2013/11/4,133.656006,134.188004,133.625,133.968994,133.968994,150095
2013/11/5,133.906006,134.061996,132.75,132.968994,132.968994,330970
2013/11/6,132.875,133.281006,132.75,133.093994,133.093994,277345
2013/11/7,133.031006,133.906006,132.875,133.688004,133.688004,410174
2013/11/8,133.843994,134.311996,131.561996,131.75,131.75,451723
2013/11/11,131.688004,131.75,131.311996,131.468994,131.468994,45686
2013/11/12,131.375,131.656006,131.125,131.5,131.5,228674
2013/11/13,131.438004,132.343994,131.406006,131.938004,131.938004,250165
2013/11/14,132.156006,132.968994,132.031006,132.531006,132.531006,388807
2013/11/15,132.688004,132.781006,132.156006,132.531006,132.531006,216784
2013/11/18,132.531006,133.281006,132.375,133,133,244267
2013/11/19,133.156006,133.311996,132.406006,132.468994,132.468994,244441
2013/11/20,132.468994,132.781006,130.781006,131.031006,131.031006,486331
2013/11/21,130.843994,131.343994,130.438004,131.281006,131.281006,454558
2013/11/22,131.25,132.093994,131.156006,131.906006,131.906006,345216
2013/11/25,132,132.311996,131.656006,131.968994,131.968994,448908
2013/11/26,132.156006,132.75,132.093994,132.718994,132.718994,610095
2013/11/27,132.5,132.5,131.656006,132.218994,132.218994,372917
2013/12/2,131.906006,132.031006,131.125,131.25,131.25,79420
2013/12/3,131.343994,131.906006,131.218994,131.656006,131.656006,30842
2013/12/4,131.468994,131.593994,130.438004,130.625,130.625,39176
2013/12/5,130.718994,130.875,130.061996,130.438004,130.438004,22380
2013/12/6,130.281006,131,129.343994,130.375,130.375,14195
2013/12/9,130.811996,131.031006,130.75,130.781006,130.781006,9599
2013/12/10,131,131.781006,131,131.718994,131.718994,5191
2013/12/11,131.5,131.5,130.968994,130.968994,130.968994,4332
2013/12/12,130.938004,131.031006,130.561996,130.75,130.75,2553
2013/12/13,130.625,131.188004,130.625,131.125,131.125,2338
2013/12/16,131.218994,131.531006,130.656006,130.843994,130.843994,215957
2013/12/17,129.343994,130.031006,129.156006,129.843994,129.843994,228191
2013/12/18,129.938004,130.25,128.406006,129.25,129.25,362441
2013/12/19,129.311996,129.625,128.781006,129.188004,129.188004,321534
2013/12/20,129.093994,130.25,128.843994,130.093994,130.093994,276326
2013/12/23,130.156006,131.375,129.406006,129.438004,129.438004,162524
2013/12/26,128.688004,128.781006,128.311996,128.5,128.5,51975
2013/12/27,128.5,128.75,128.061996,128.281006,128.281006,129180
2013/12/30,128.311996,128.968994,128.093994,128.781006,128.781006,106472
2013/12/31,128.811996,128.875,127.719002,128.311996,128.311996,141759
2014/1/2,128.093994,128.811996,127.844002,128.625,128.625,175079
2014/1/3,128.531006,128.875,128.188004,128.531006,128.531006,154961
2014/1/6,128.468994,129.343994,128.25,129.031006,129.031006,187850
2014/1/7,128.968994,129.375,128.906006,129.311996,129.311996,160804
2014/1/8,129.218994,129.25,128.343994,128.781006,128.781006,325226
2014/1/9,128.906006,129.438004,128.811996,129.343994,129.343994,363575
2014/1/10,129.281006,130.75,129.125,130.718994,130.718994,419362
2014/1/13,130.593994,131.25,130.561996,131.093994,131.093994,230168
2014/1/14,131.031006,131.093994,130.531006,130.656006,130.656006,209818
2014/1/15,130.625,130.781006,130.093994,130.531006,130.531006,248543
2014/1/16,130.311996,131.218994,130.218994,131.093994,131.093994,223924
2014/1/17,131.093994,131.5,130.811996,131.311996,131.311996,204070
2014/1/21,131.406006,131.625,130.843994,131.406006,131.406006,186787
2014/1/22,131.311996,131.468994,130.968994,131.061996,131.061996,204516
2014/1/23,131,132.625,130.938004,132.311996,132.311996,357101
2014/1/24,132.281006,133.156006,132.156006,132.843994,132.843994,425879
2014/1/27,133.031006,133.25,132.281006,132.343994,132.343994,329279
2014/1/28,132.625,132.688004,132.093994,132.625,132.625,319087
2014/1/29,132.311996,133.75,132.031006,133.5,133.5,474247
2014/1/30,133.531006,133.593994,132.781006,133.281006,133.281006,296190
2014/1/31,133.188004,133.968994,133.061996,133.593994,133.593994,355281
2014/2/3,133.75,135.093994,133.438004,134.906006,134.906006,393856
2014/2/4,134.906006,135.061996,134,134.156006,134.156006,314855
2014/2/5,134.061996,134.5,133.311996,133.406006,133.406006,380575
2014/2/6,133.438004,133.593994,132.875,133.031006,133.031006,308609
2014/2/7,133.093994,134.061996,132.375,133.311996,133.311996,378600
2014/2/10,133.093994,133.438004,132.938004,133.281006,133.281006,180664
2014/2/11,133.343994,133.438004,132.468994,132.843994,132.843994,275583
2014/2/12,132.781006,132.906006,132,132.25,132.25,258994
2014/2/13,132.311996,133.218994,132.25,133,133,278759
2014/2/14,133.093994,133.438004,132.688004,132.906006,132.906006,191343
2014/2/18,132.968994,133.625,132.656006,133.311996,133.311996,225424
2014/2/19,133.343994,133.906006,132.811996,132.968994,132.968994,261863
2014/2/20,132.843994,133.468994,132.375,132.718994,132.718994,311532
2014/2/21,132.781006,133.188004,132.406006,133.093994,133.093994,254952
2014/2/24,133.125,133.311996,132.656006,132.843994,132.843994,401477
2014/2/25,133,133.718994,132.938004,133.625,133.625,444783
2014/2/26,133.593994,134.281006,133.406006,134.093994,134.093994,776701
2014/2/27,134.281006,134.75,134.061996,134.656006,134.656006,495380
2014/2/28,134.688004,134.843994,133.843994,134.593994,134.593994,117694
2014/3/3,135,135.531006,134.875,135.188004,135.188004,60126
2014/3/4,135.218994,135.25,133.75,133.938004,133.938004,32457
2014/3/5,133.843994,134.188004,133.656006,133.906006,133.906006,17660
2014/3/6,133.843994,133.906006,133.188004,133.281006,133.281006,22075
2014/3/7,133.25,133.656006,132.093994,132.688004,132.688004,10019
2014/3/10,132.75,132.968994,132.468994,132.718994,132.718994,5871
2014/3/11,132.781006,133.031006,132.531006,133,133,4198
2014/3/12,132.968994,133.906006,132.938004,133.688004,133.688004,1924
2014/3/13,133.625,135,133.343994,134.843994,134.843994,2549
2014/3/14,135.031006,135.5,134.811996,135,135,1741
2014/3/17,135.061996,135.061996,134.311996,134.311996,134.311996,4224
2014/3/19,134.656006,134.781006,133.375,133.5,133.5,9498
2014/3/20,133.75,134.061996,133.311996,133.561996,133.561996,354124
2014/3/21,132.093994,132.811996,132,132.656006,132.656006,244707
2014/3/24,132.656006,133.343994,132.343994,133.093994,133.093994,324699
2014/3/25,133.218994,133.311996,132.656006,133.061996,133.061996,281363
2014/3/26,132.875,133.811996,132.656006,133.593994,133.593994,298382
2014/3/27,133.656006,134.5,133.5,134.218994,134.218994,440325
2014/3/28,133.938004,134.25,133.156006,133.531006,133.531006,271525
2014/3/31,133.406006,133.468994,132.5,133.218994,133.218994,355951
2014/4/1,133.25,133.281006,132.468994,132.625,132.625,271833
2014/4/2,132.625,132.625,131.811996,131.968994,131.968994,301103
2014/4/3,131.938004,132.375,131.843994,132.218994,132.218994,222677
2014/4/4,132.125,133.093994,131.656006,132.968994,132.968994,437807
2014/4/7,133,133.718994,132.843994,133.438004,133.438004,287242
2014/4/8,133.406006,133.781006,133.125,133.656006,133.656006,264574
2014/4/9,133.625,133.688004,133.156006,133.438004,133.438004,290080
2014/4/10,133.281006,134.593994,133.125,134.438004,134.438004,440760
2014/4/11,134.125,134.875,134.093994,134.781006,134.781006,322080
2014/4/14,134.781006,135.061996,134.281006,134.5,134.5,219855
2014/4/15,134.438004,135.311996,134.25,134.811996,134.811996,361216
2014/4/16,134.811996,135,134.25,134.875,134.875,298590
2014/4/17,134.968994,135.125,133.593994,133.906006,133.906006,333179
2014/4/21,133.875,134.343994,133.625,133.718994,133.718994,126218
2014/4/22,133.843994,134.188004,133.438004,133.938004,133.938004,243017
2014/4/23,134.093994,134.561996,133.938004,134.468994,134.468994,243589
2014/4/24,134.311996,134.688004,133.75,134.531006,134.531006,312624
2014/4/25,134.656006,135.281006,134.561996,134.938004,134.938004,271404
2014/4/28,134.875,134.938004,134.188004,134.718994,134.718994,291968
2014/4/29,134.343994,134.468994,133.781006,134.375,134.375,291113
2014/4/30,134.406006,135,133.938004,134.938004,134.938004,423717
2014/5/1,134.875,135.875,134.688004,135.688004,135.688004,272757
2014/5/2,135.561996,136.5,134.5,136.188004,136.188004,586198
2014/5/5,136.125,136.5,135.656006,135.718994,135.718994,215806
2014/5/6,135.75,136.25,135.531006,136.061996,136.061996,283601
2014/5/7,136.031006,136.343994,135.688004,136,136,400477
2014/5/8,136.031006,136.688004,135.718994,136.188004,136.188004,476278
2014/5/9,135.938004,136.438004,135.531006,135.75,135.75,338398
2014/5/12,135.75,135.781006,135.156006,135.343994,135.343994,205977
2014/5/13,135.281006,136.093994,135.25,135.875,135.875,274122
2014/5/14,135.938004,137.281006,135.875,137.031006,137.031006,382841
2014/5/15,136.968994,138.125,136.718994,137.593994,137.593994,534837
2014/5/16,137.781006,137.843994,137.343994,137.438004,137.438004,305655
2014/5/19,137.375,137.781006,136.811996,136.968994,136.968994,283194
2014/5/20,136.843994,137.531006,136.718994,137.25,137.25,368708
2014/5/21,137.188004,137.375,136.311996,136.688004,136.688004,336691
2014/5/22,136.75,136.843994,136.188004,136.5,136.5,307616
2014/5/23,136.5,137.188004,136.468994,136.938004,136.938004,205207
2014/5/27,136.968994,137.468994,136.656006,137.375,137.375,592413
2014/5/28,137.375,138.718994,137.311996,138.656006,138.656006,779368
2014/5/29,138.561996,139.093994,138,138.438004,138.438004,526156
2014/5/30,138.125,138.438004,137.811996,138.25,138.25,123483
2014/6/2,138,138.061996,137,137.188004,137.188004,54217
2014/6/3,137.25,137.375,136.125,136.218994,136.218994,39524
2014/6/4,136.218994,136.561996,135.875,136.031006,136.031006,24720
